order_details_id,order_id,order_date,order_time,item_id,item_name,category,price,month,month_name,day_name,hour,week,is_weekend,price_tier
5375,2375,2023-02-09,15:14:42,132,Eggplant Parmesan,Italian,16.95,2,Feb,Thursday,15,6,False,Premium ($15–20)
5376,2376,2023-02-09,15:25:59,101,Hamburger,American,12.95,2,Feb,Thursday,15,6,False,Mid ($10–15)
5377,2376,2023-02-09,15:25:59,108,Tofu Pad Thai,Asian,14.5,2,Feb,Thursday,15,6,False,Mid ($10–15)
5378,2376,2023-02-09,15:25:59,125,Spaghetti & Meatballs,Italian,17.95,2,Feb,Thursday,15,6,False,Premium ($15–20)
5379,2376,2023-02-09,15:25:59,110,Pork Ramen,Asian,17.95,2,Feb,Thursday,15,6,False,Premium ($15–20)
5380,2377,2023-02-09,15:26:16,109,Korean Beef Bowl,Asian,17.95,2,Feb,Thursday,15,6,False,Premium ($15–20)
5381,2377,2023-02-09,15:26:16,122,Chips & Salsa,Mexican,7.0,2,Feb,Thursday,15,6,False,Budget (<$10)
5382,2378,2023-02-09,16:05:30,111,California Roll,Asian,11.95,2,Feb,Thursday,16,6,False,Mid ($10–15)
5383,2378,2023-02-09,16:05:30,119,Chicken Torta,Mexican,11.95,2,Feb,Thursday,16,6,False,Mid ($10–15)
5384,2379,2023-02-09,16:18:14,110,Pork Ramen,Asian,17.95,2,Feb,Thursday,16,6,False,Premium ($15–20)
5385,2379,2023-02-09,16:18:14,129,Mushroom Ravioli,Italian,15.5,2,Feb,Thursday,16,6,False,Premium ($15–20)
5386,2380,2023-02-09,16:22:26,103,Hot Dog,American,9.0,2,Feb,Thursday,16,6,False,Budget (<$10)
5387,2380,2023-02-09,16:22:26,111,California Roll,Asian,11.95,2,Feb,Thursday,16,6,False,Mid ($10–15)
5388,2381,2023-02-09,16:49:40,102,Cheeseburger,American,13.95,2,Feb,Thursday,16,6,False,Mid ($10–15)
5389,2381,2023-02-09,16:49:40,102,Cheeseburger,American,13.95,2,Feb,Thursday,16,6,False,Mid ($10–15)
5390,2381,2023-02-09,16:49:40,113,Edamame,Asian,5.0,2,Feb,Thursday,16,6,False,Budget (<$10)
5391,2381,2023-02-09,16:49:40,120,Steak Torta,Mexican,13.95,2,Feb,Thursday,16,6,False,Mid ($10–15)
5392,2382,2023-02-09,17:09:34,101,Hamburger,American,12.95,2,Feb,Thursday,17,6,False,Mid ($10–15)
5393,2382,2023-02-09,17:09:34,107,Orange Chicken,Asian,16.5,2,Feb,Thursday,17,6,False,Premium ($15–20)
5394,2382,2023-02-09,17:09:34,122,Chips & Salsa,Mexican,7.0,2,Feb,Thursday,17,6,False,Budget (<$10)
5395,2382,2023-02-09,17:09:34,114,Potstickers,Asian,9.0,2,Feb,Thursday,17,6,False,Budget (<$10)
5396,2383,2023-02-09,17:12:03,109,Korean Beef Bowl,Asian,17.95,2,Feb,Thursday,17,6,False,Premium ($15–20)
5397,2383,2023-02-09,17:12:03,105,Mac & Cheese,American,7.0,2,Feb,Thursday,17,6,False,Budget (<$10)
5398,2384,2023-02-09,17:17:07,121,Cheese Quesadillas,Mexican,10.5,2,Feb,Thursday,17,6,False,Mid ($10–15)
5399,2385,2023-02-09,17:23:46,119,Chicken Torta,Mexican,11.95,2,Feb,Thursday,17,6,False,Mid ($10–15)
5400,2386,2023-02-09,17:36:17,109,Korean Beef Bowl,Asian,17.95,2,Feb,Thursday,17,6,False,Premium ($15–20)
5401,2386,2023-02-09,17:36:17,129,Mushroom Ravioli,Italian,15.5,2,Feb,Thursday,17,6,False,Premium ($15–20)
5402,2387,2023-02-09,17:38:39,101,Hamburger,American,12.95,2,Feb,Thursday,17,6,False,Mid ($10–15)
5403,2387,2023-02-09,17:38:39,104,Veggie Burger,American,10.5,2,Feb,Thursday,17,6,False,Mid ($10–15)
5404,2387,2023-02-09,17:38:39,124,Spaghetti,Italian,14.5,2,Feb,Thursday,17,6,False,Mid ($10–15)
5405,2387,2023-02-09,17:38:39,132,Eggplant Parmesan,Italian,16.95,2,Feb,Thursday,17,6,False,Premium ($15–20)
5406,2388,2023-02-09,17:46:35,108,Tofu Pad Thai,Asian,14.5,2,Feb,Thursday,17,6,False,Mid ($10–15)
5407,2389,2023-02-09,17:57:51,120,Steak Torta,Mexican,13.95,2,Feb,Thursday,17,6,False,Mid ($10–15)
5408,2390,2023-02-09,18:02:29,129,Mushroom Ravioli,Italian,15.5,2,Feb,Thursday,18,6,False,Premium ($15–20)
5409,2390,2023-02-09,18:02:29,105,Mac & Cheese,American,7.0,2,Feb,Thursday,18,6,False,Budget (<$10)
5410,2391,2023-02-09,18:05:26,119,Chicken Torta,Mexican,11.95,2,Feb,Thursday,18,6,False,Mid ($10–15)
5411,2392,2023-02-09,18:05:44,103,Hot Dog,American,9.0,2,Feb,Thursday,18,6,False,Budget (<$10)
5412,2392,2023-02-09,18:05:44,104,Veggie Burger,American,10.5,2,Feb,Thursday,18,6,False,Mid ($10–15)
5413,2393,2023-02-09,18:06:54,126,Fettuccine Alfredo,Italian,14.5,2,Feb,Thursday,18,6,False,Mid ($10–15)
5414,2393,2023-02-09,18:06:54,113,Edamame,Asian,5.0,2,Feb,Thursday,18,6,False,Budget (<$10)
5415,2393,2023-02-09,18:06:54,132,Eggplant Parmesan,Italian,16.95,2,Feb,Thursday,18,6,False,Premium ($15–20)
5416,2394,2023-02-09,18:14:43,101,Hamburger,American,12.95,2,Feb,Thursday,18,6,False,Mid ($10–15)
5417,2394,2023-02-09,18:14:43,127,Meat Lasagna,Italian,17.95,2,Feb,Thursday,18,6,False,Premium ($15–20)
5418,2394,2023-02-09,18:14:43,123,Chips & Guacamole,Mexican,9.0,2,Feb,Thursday,18,6,False,Budget (<$10)
5419,2395,2023-02-09,18:33:38,102,Cheeseburger,American,13.95,2,Feb,Thursday,18,6,False,Mid ($10–15)
5420,2395,2023-02-09,18:33:38,128,Cheese Lasagna,Italian,15.5,2,Feb,Thursday,18,6,False,Premium ($15–20)
5421,2396,2023-02-09,18:34:07,122,Chips & Salsa,Mexican,7.0,2,Feb,Thursday,18,6,False,Budget (<$10)
5422,2396,2023-02-09,18:34:07,130,Shrimp Scampi,Italian,19.95,2,Feb,Thursday,18,6,False,Premium ($15–20)
5423,2396,2023-02-09,18:34:07,114,Potstickers,Asian,9.0,2,Feb,Thursday,18,6,False,Budget (<$10)
5424,2397,2023-02-09,18:35:19,102,Cheeseburger,American,13.95,2,Feb,Thursday,18,6,False,Mid ($10–15)
5425,2397,2023-02-09,18:35:19,111,California Roll,Asian,11.95,2,Feb,Thursday,18,6,False,Mid ($10–15)
5426,2398,2023-02-09,18:53:44,125,Spaghetti & Meatballs,Italian,17.95,2,Feb,Thursday,18,6,False,Premium ($15–20)
5427,2398,2023-02-09,18:53:44,112,Salmon Roll,Asian,14.95,2,Feb,Thursday,18,6,False,Mid ($10–15)
5428,2398,2023-02-09,18:53:44,114,Potstickers,Asian,9.0,2,Feb,Thursday,18,6,False,Budget (<$10)
5429,2399,2023-02-09,19:00:56,125,Spaghetti & Meatballs,Italian,17.95,2,Feb,Thursday,19,6,False,Premium ($15–20)
5430,2399,2023-02-09,19:00:56,109,Korean Beef Bowl,Asian,17.95,2,Feb,Thursday,19,6,False,Premium ($15–20)
5431,2399,2023-02-09,19:00:56,127,Meat Lasagna,Italian,17.95,2,Feb,Thursday,19,6,False,Premium ($15–20)
5432,2399,2023-02-09,19:00:56,129,Mushroom Ravioli,Italian,15.5,2,Feb,Thursday,19,6,False,Premium ($15–20)
5433,2400,2023-02-09,19:30:28,126,Fettuccine Alfredo,Italian,14.5,2,Feb,Thursday,19,6,False,Mid ($10–15)
5434,2401,2023-02-09,19:33:50,102,Cheeseburger,American,13.95,2,Feb,Thursday,19,6,False,Mid ($10–15)
5435,2401,2023-02-09,19:33:50,120,Steak Torta,Mexican,13.95,2,Feb,Thursday,19,6,False,Mid ($10–15)
5436,2401,2023-02-09,19:33:50,131,Chicken Parmesan,Italian,17.95,2,Feb,Thursday,19,6,False,Premium ($15–20)
5437,2401,2023-02-09,19:33:50,132,Eggplant Parmesan,Italian,16.95,2,Feb,Thursday,19,6,False,Premium ($15–20)
5438,2402,2023-02-09,19:38:23,110,Pork Ramen,Asian,17.95,2,Feb,Thursday,19,6,False,Premium ($15–20)
5439,2403,2023-02-09,19:54:24,109,Korean Beef Bowl,Asian,17.95,2,Feb,Thursday,19,6,False,Premium ($15–20)
5440,2403,2023-02-09,19:54:24,121,Cheese Quesadillas,Mexican,10.5,2,Feb,Thursday,19,6,False,Mid ($10–15)
5441,2403,2023-02-09,19:54:24,131,Chicken Parmesan,Italian,17.95,2,Feb,Thursday,19,6,False,Premium ($15–20)
5442,2404,2023-02-09,20:09:44,109,Korean Beef Bowl,Asian,17.95,2,Feb,Thursday,20,6,False,Premium ($15–20)
5443,2404,2023-02-09,20:09:44,119,Chicken Torta,Mexican,11.95,2,Feb,Thursday,20,6,False,Mid ($10–15)
5444,2404,2023-02-09,20:09:44,130,Shrimp Scampi,Italian,19.95,2,Feb,Thursday,20,6,False,Premium ($15–20)
5445,2405,2023-02-09,20:38:13,118,Steak Burrito,Mexican,14.95,2,Feb,Thursday,20,6,False,Mid ($10–15)
5446,2406,2023-02-09,21:08:21,107,Orange Chicken,Asian,16.5,2,Feb,Thursday,21,6,False,Premium ($15–20)
5447,2406,2023-02-09,21:08:21,113,Edamame,Asian,5.0,2,Feb,Thursday,21,6,False,Budget (<$10)
5448,2407,2023-02-09,21:51:59,128,Cheese Lasagna,Italian,15.5,2,Feb,Thursday,21,6,False,Premium ($15–20)
5449,2408,2023-02-09,22:01:04,124,Spaghetti,Italian,14.5,2,Feb,Thursday,22,6,False,Mid ($10–15)
5450,2408,2023-02-09,22:01:04,125,Spaghetti & Meatballs,Italian,17.95,2,Feb,Thursday,22,6,False,Premium ($15–20)
5451,2409,2023-02-10,11:28:16,101,Hamburger,American,12.95,2,Feb,Friday,11,6,False,Mid ($10–15)
5452,2409,2023-02-10,11:28:16,113,Edamame,Asian,5.0,2,Feb,Friday,11,6,False,Budget (<$10)
5453,2409,2023-02-10,11:28:16,121,Cheese Quesadillas,Mexican,10.5,2,Feb,Friday,11,6,False,Mid ($10–15)
5454,2409,2023-02-10,11:28:16,114,Potstickers,Asian,9.0,2,Feb,Friday,11,6,False,Budget (<$10)
5455,2410,2023-02-10,11:43:09,111,California Roll,Asian,11.95,2,Feb,Friday,11,6,False,Mid ($10–15)
5456,2410,2023-02-10,11:43:09,121,Cheese Quesadillas,Mexican,10.5,2,Feb,Friday,11,6,False,Mid ($10–15)
5457,2410,2023-02-10,11:43:09,105,Mac & Cheese,American,7.0,2,Feb,Friday,11,6,False,Budget (<$10)
5458,2411,2023-02-10,11:53:29,116,Steak Tacos,Mexican,13.95,2,Feb,Friday,11,6,False,Mid ($10–15)
5459,2412,2023-02-10,12:09:03,127,Meat Lasagna,Italian,17.95,2,Feb,Friday,12,6,False,Premium ($15–20)
5460,2413,2023-02-10,12:10:19,101,Hamburger,American,12.95,2,Feb,Friday,12,6,False,Mid ($10–15)
5461,2414,2023-02-10,12:10:37,105,Mac & Cheese,American,7.0,2,Feb,Friday,12,6,False,Budget (<$10)
5462,2415,2023-02-10,12:34:39,120,Steak Torta,Mexican,13.95,2,Feb,Friday,12,6,False,Mid ($10–15)
5463,2415,2023-02-10,12:34:39,122,Chips & Salsa,Mexican,7.0,2,Feb,Friday,12,6,False,Budget (<$10)
5464,2416,2023-02-10,12:37:42,117,Chicken Burrito,Mexican,12.95,2,Feb,Friday,12,6,False,Mid ($10–15)
5465,2416,2023-02-10,12:37:42,122,Chips & Salsa,Mexican,7.0,2,Feb,Friday,12,6,False,Budget (<$10)
5466,2417,2023-02-10,12:38:36,124,Spaghetti,Italian,14.5,2,Feb,Friday,12,6,False,Mid ($10–15)
5467,2417,2023-02-10,12:38:36,125,Spaghetti & Meatballs,Italian,17.95,2,Feb,Friday,12,6,False,Premium ($15–20)
5468,2417,2023-02-10,12:38:36,111,California Roll,Asian,11.95,2,Feb,Friday,12,6,False,Mid ($10–15)
5469,2417,2023-02-10,12:38:36,119,Chicken Torta,Mexican,11.95,2,Feb,Friday,12,6,False,Mid ($10–15)
5470,2418,2023-02-10,12:40:03,121,Cheese Quesadillas,Mexican,10.5,2,Feb,Friday,12,6,False,Mid ($10–15)
5471,2419,2023-02-10,12:41:17,120,Steak Torta,Mexican,13.95,2,Feb,Friday,12,6,False,Mid ($10–15)
5472,2420,2023-02-10,12:43:17,131,Chicken Parmesan,Italian,17.95,2,Feb,Friday,12,6,False,Premium ($15–20)
5473,2421,2023-02-10,12:48:04,106,French Fries,American,7.0,2,Feb,Friday,12,6,False,Budget (<$10)
5474,2422,2023-02-10,12:58:32,102,Cheeseburger,American,13.95,2,Feb,Friday,12,6,False,Mid ($10–15)
5475,2422,2023-02-10,12:58:32,124,Spaghetti,Italian,14.5,2,Feb,Friday,12,6,False,Mid ($10–15)
5476,2422,2023-02-10,12:58:32,113,Edamame,Asian,5.0,2,Feb,Friday,12,6,False,Budget (<$10)
5477,2422,2023-02-10,12:58:32,122,Chips & Salsa,Mexican,7.0,2,Feb,Friday,12,6,False,Budget (<$10)
5478,2423,2023-02-10,13:04:06,109,Korean Beef Bowl,Asian,17.95,2,Feb,Friday,13,6,False,Premium ($15–20)
5479,2423,2023-02-10,13:04:06,111,California Roll,Asian,11.95,2,Feb,Friday,13,6,False,Mid ($10–15)
5480,2423,2023-02-10,13:04:06,119,Chicken Torta,Mexican,11.95,2,Feb,Friday,13,6,False,Mid ($10–15)
5481,2424,2023-02-10,13:04:23,115,Chicken Tacos,Mexican,11.95,2,Feb,Friday,13,6,False,Mid ($10–15)
5482,2424,2023-02-10,13:04:23,111,California Roll,Asian,11.95,2,Feb,Friday,13,6,False,Mid ($10–15)
5483,2425,2023-02-10,13:17:12,122,Chips & Salsa,Mexican,7.0,2,Feb,Friday,13,6,False,Budget (<$10)
5484,2426,2023-02-10,13:37:25,108,Tofu Pad Thai,Asian,14.5,2,Feb,Friday,13,6,False,Mid ($10–15)
5485,2426,2023-02-10,13:37:25,126,Fettuccine Alfredo,Italian,14.5,2,Feb,Friday,13,6,False,Mid ($10–15)
5486,2426,2023-02-10,13:37:25,110,Pork Ramen,Asian,17.95,2,Feb,Friday,13,6,False,Premium ($15–20)
5487,2427,2023-02-10,13:42:50,106,French Fries,American,7.0,2,Feb,Friday,13,6,False,Budget (<$10)
5488,2428,2023-02-10,13:45:23,120,Steak Torta,Mexican,13.95,2,Feb,Friday,13,6,False,Mid ($10–15)
5489,2429,2023-02-10,13:49:59,131,Chicken Parmesan,Italian,17.95,2,Feb,Friday,13,6,False,Premium ($15–20)
5490,2430,2023-02-10,13:54:52,129,Mushroom Ravioli,Italian,15.5,2,Feb,Friday,13,6,False,Premium ($15–20)
5491,2430,2023-02-10,13:54:52,111,California Roll,Asian,11.95,2,Feb,Friday,13,6,False,Mid ($10–15)
5492,2430,2023-02-10,13:54:52,105,Mac & Cheese,American,7.0,2,Feb,Friday,13,6,False,Budget (<$10)
5493,2431,2023-02-10,14:06:28,102,Cheeseburger,American,13.95,2,Feb,Friday,14,6,False,Mid ($10–15)
5494,2431,2023-02-10,14:06:28,125,Spaghetti & Meatballs,Italian,17.95,2,Feb,Friday,14,6,False,Premium ($15–20)
5495,2431,2023-02-10,14:06:28,117,Chicken Burrito,Mexican,12.95,2,Feb,Friday,14,6,False,Mid ($10–15)
5496,2431,2023-02-10,14:06:28,127,Meat Lasagna,Italian,17.95,2,Feb,Friday,14,6,False,Premium ($15–20)
5497,2431,2023-02-10,14:06:28,111,California Roll,Asian,11.95,2,Feb,Friday,14,6,False,Mid ($10–15)
5498,2431,2023-02-10,14:06:28,120,Steak Torta,Mexican,13.95,2,Feb,Friday,14,6,False,Mid ($10–15)
5499,2431,2023-02-10,14:06:28,120,Steak Torta,Mexican,13.95,2,Feb,Friday,14,6,False,Mid ($10–15)
5500,2431,2023-02-10,14:06:28,122,Chips & Salsa,Mexican,7.0,2,Feb,Friday,14,6,False,Budget (<$10)
5501,2432,2023-02-10,14:11:49,124,Spaghetti,Italian,14.5,2,Feb,Friday,14,6,False,Mid ($10–15)
5502,2432,2023-02-10,14:11:49,110,Pork Ramen,Asian,17.95,2,Feb,Friday,14,6,False,Premium ($15–20)
5503,2432,2023-02-10,14:11:49,120,Steak Torta,Mexican,13.95,2,Feb,Friday,14,6,False,Mid ($10–15)
5505,2433,2023-02-10,14:23:45,102,Cheeseburger,American,13.95,2,Feb,Friday,14,6,False,Mid ($10–15)
5506,2433,2023-02-10,14:23:45,127,Meat Lasagna,Italian,17.95,2,Feb,Friday,14,6,False,Premium ($15–20)
5507,2433,2023-02-10,14:23:45,123,Chips & Guacamole,Mexican,9.0,2,Feb,Friday,14,6,False,Budget (<$10)
5508,2434,2023-02-10,14:25:40,119,Chicken Torta,Mexican,11.95,2,Feb,Friday,14,6,False,Mid ($10–15)
5509,2435,2023-02-10,14:28:48,129,Mushroom Ravioli,Italian,15.5,2,Feb,Friday,14,6,False,Premium ($15–20)
5510,2436,2023-02-10,14:58:42,118,Steak Burrito,Mexican,14.95,2,Feb,Friday,14,6,False,Mid ($10–15)
5511,2436,2023-02-10,14:58:42,105,Mac & Cheese,American,7.0,2,Feb,Friday,14,6,False,Budget (<$10)
5512,2437,2023-02-10,15:01:08,126,Fettuccine Alfredo,Italian,14.5,2,Feb,Friday,15,6,False,Mid ($10–15)
5513,2437,2023-02-10,15:01:08,120,Steak Torta,Mexican,13.95,2,Feb,Friday,15,6,False,Mid ($10–15)
5514,2438,2023-02-10,15:31:30,120,Steak Torta,Mexican,13.95,2,Feb,Friday,15,6,False,Mid ($10–15)
5515,2439,2023-02-10,16:43:26,111,California Roll,Asian,11.95,2,Feb,Friday,16,6,False,Mid ($10–15)
5516,2439,2023-02-10,16:43:26,121,Cheese Quesadillas,Mexican,10.5,2,Feb,Friday,16,6,False,Mid ($10–15)
5517,2440,2023-02-10,16:43:55,108,Tofu Pad Thai,Asian,14.5,2,Feb,Friday,16,6,False,Mid ($10–15)
5518,2440,2023-02-10,16:43:55,127,Meat Lasagna,Italian,17.95,2,Feb,Friday,16,6,False,Premium ($15–20)
5519,2440,2023-02-10,16:43:55,113,Edamame,Asian,5.0,2,Feb,Friday,16,6,False,Budget (<$10)
5520,2441,2023-02-10,16:49:23,122,Chips & Salsa,Mexican,7.0,2,Feb,Friday,16,6,False,Budget (<$10)
5521,2442,2023-02-10,16:49:38,101,Hamburger,American,12.95,2,Feb,Friday,16,6,False,Mid ($10–15)
5522,2442,2023-02-10,16:49:38,115,Chicken Tacos,Mexican,11.95,2,Feb,Friday,16,6,False,Mid ($10–15)
5523,2442,2023-02-10,16:49:38,112,Salmon Roll,Asian,14.95,2,Feb,Friday,16,6,False,Mid ($10–15)
5524,2443,2023-02-10,16:54:05,102,Cheeseburger,American,13.95,2,Feb,Friday,16,6,False,Mid ($10–15)
5525,2444,2023-02-10,17:02:57,125,Spaghetti & Meatballs,Italian,17.95,2,Feb,Friday,17,6,False,Premium ($15–20)
5526,2444,2023-02-10,17:02:57,113,Edamame,Asian,5.0,2,Feb,Friday,17,6,False,Budget (<$10)
5527,2445,2023-02-10,17:10:46,107,Orange Chicken,Asian,16.5,2,Feb,Friday,17,6,False,Premium ($15–20)
5528,2445,2023-02-10,17:10:46,124,Spaghetti,Italian,14.5,2,Feb,Friday,17,6,False,Mid ($10–15)
5529,2445,2023-02-10,17:10:46,129,Mushroom Ravioli,Italian,15.5,2,Feb,Friday,17,6,False,Premium ($15–20)
5530,2446,2023-02-10,17:19:06,104,Veggie Burger,American,10.5,2,Feb,Friday,17,6,False,Mid ($10–15)
5531,2447,2023-02-10,17:20:30,125,Spaghetti & Meatballs,Italian,17.95,2,Feb,Friday,17,6,False,Premium ($15–20)
5532,2447,2023-02-10,17:20:30,130,Shrimp Scampi,Italian,19.95,2,Feb,Friday,17,6,False,Premium ($15–20)
5533,2447,2023-02-10,17:20:30,123,Chips & Guacamole,Mexican,9.0,2,Feb,Friday,17,6,False,Budget (<$10)
5534,2447,2023-02-10,17:20:30,106,French Fries,American,7.0,2,Feb,Friday,17,6,False,Budget (<$10)
5535,2448,2023-02-10,17:26:11,112,Salmon Roll,Asian,14.95,2,Feb,Friday,17,6,False,Mid ($10–15)
5536,2449,2023-02-10,17:51:44,132,Eggplant Parmesan,Italian,16.95,2,Feb,Friday,17,6,False,Premium ($15–20)
5537,2450,2023-02-10,17:55:50,110,Pork Ramen,Asian,17.95,2,Feb,Friday,17,6,False,Premium ($15–20)
5538,2450,2023-02-10,17:55:50,122,Chips & Salsa,Mexican,7.0,2,Feb,Friday,17,6,False,Budget (<$10)
5539,2451,2023-02-10,17:58:53,113,Edamame,Asian,5.0,2,Feb,Friday,17,6,False,Budget (<$10)
5540,2451,2023-02-10,17:58:53,105,Mac & Cheese,American,7.0,2,Feb,Friday,17,6,False,Budget (<$10)
5541,2452,2023-02-10,18:09:01,108,Tofu Pad Thai,Asian,14.5,2,Feb,Friday,18,6,False,Mid ($10–15)
5542,2452,2023-02-10,18:09:01,128,Cheese Lasagna,Italian,15.5,2,Feb,Friday,18,6,False,Premium ($15–20)
5543,2452,2023-02-10,18:09:01,132,Eggplant Parmesan,Italian,16.95,2,Feb,Friday,18,6,False,Premium ($15–20)
5544,2453,2023-02-10,18:51:01,126,Fettuccine Alfredo,Italian,14.5,2,Feb,Friday,18,6,False,Mid ($10–15)
5545,2454,2023-02-10,19:00:37,117,Chicken Burrito,Mexican,12.95,2,Feb,Friday,19,6,False,Mid ($10–15)
5546,2454,2023-02-10,19:00:37,106,French Fries,American,7.0,2,Feb,Friday,19,6,False,Budget (<$10)
5547,2455,2023-02-10,19:07:28,129,Mushroom Ravioli,Italian,15.5,2,Feb,Friday,19,6,False,Premium ($15–20)
5548,2455,2023-02-10,19:07:28,118,Steak Burrito,Mexican,14.95,2,Feb,Friday,19,6,False,Mid ($10–15)
5549,2455,2023-02-10,19:07:28,131,Chicken Parmesan,Italian,17.95,2,Feb,Friday,19,6,False,Premium ($15–20)
5550,2455,2023-02-10,19:07:28,114,Potstickers,Asian,9.0,2,Feb,Friday,19,6,False,Budget (<$10)
5551,2456,2023-02-10,19:19:00,126,Fettuccine Alfredo,Italian,14.5,2,Feb,Friday,19,6,False,Mid ($10–15)
5552,2456,2023-02-10,19:19:00,110,Pork Ramen,Asian,17.95,2,Feb,Friday,19,6,False,Premium ($15–20)
5553,2456,2023-02-10,19:19:00,112,Salmon Roll,Asian,14.95,2,Feb,Friday,19,6,False,Mid ($10–15)
5554,2456,2023-02-10,19:19:00,113,Edamame,Asian,5.0,2,Feb,Friday,19,6,False,Budget (<$10)
5555,2457,2023-02-10,20:01:34,111,California Roll,Asian,11.95,2,Feb,Friday,20,6,False,Mid ($10–15)
5556,2458,2023-02-10,20:09:17,125,Spaghetti & Meatballs,Italian,17.95,2,Feb,Friday,20,6,False,Premium ($15–20)
5557,2458,2023-02-10,20:09:17,113,Edamame,Asian,5.0,2,Feb,Friday,20,6,False,Budget (<$10)
5558,2458,2023-02-10,20:09:17,105,Mac & Cheese,American,7.0,2,Feb,Friday,20,6,False,Budget (<$10)
5559,2458,2023-02-10,20:09:17,132,Eggplant Parmesan,Italian,16.95,2,Feb,Friday,20,6,False,Premium ($15–20)
5560,2459,2023-02-10,20:12:30,104,Veggie Burger,American,10.5,2,Feb,Friday,20,6,False,Mid ($10–15)
5561,2459,2023-02-10,20:12:30,121,Cheese Quesadillas,Mexican,10.5,2,Feb,Friday,20,6,False,Mid ($10–15)
5562,2460,2023-02-10,20:13:13,111,California Roll,Asian,11.95,2,Feb,Friday,20,6,False,Mid ($10–15)
5563,2461,2023-02-10,20:14:23,108,Tofu Pad Thai,Asian,14.5,2,Feb,Friday,20,6,False,Mid ($10–15)
5564,2462,2023-02-10,20:18:10,101,Hamburger,American,12.95,2,Feb,Friday,20,6,False,Mid ($10–15)
5565,2462,2023-02-10,20:18:10,101,Hamburger,American,12.95,2,Feb,Friday,20,6,False,Mid ($10–15)
5566,2463,2023-02-10,20:20:20,110,Pork Ramen,Asian,17.95,2,Feb,Friday,20,6,False,Premium ($15–20)
5567,2463,2023-02-10,20:20:20,120,Steak Torta,Mexican,13.95,2,Feb,Friday,20,6,False,Mid ($10–15)
5568,2464,2023-02-10,20:20:24,127,Meat Lasagna,Italian,17.95,2,Feb,Friday,20,6,False,Premium ($15–20)
5569,2465,2023-02-10,20:33:37,115,Chicken Tacos,Mexican,11.95,2,Feb,Friday,20,6,False,Mid ($10–15)
5570,2465,2023-02-10,20:33:37,120,Steak Torta,Mexican,13.95,2,Feb,Friday,20,6,False,Mid ($10–15)
5571,2466,2023-02-10,21:11:59,117,Chicken Burrito,Mexican,12.95,2,Feb,Friday,21,6,False,Mid ($10–15)
5572,2467,2023-02-10,21:35:04,132,Eggplant Parmesan,Italian,16.95,2,Feb,Friday,21,6,False,Premium ($15–20)
5573,2468,2023-02-11,11:44:12,130,Shrimp Scampi,Italian,19.95,2,Feb,Saturday,11,6,True,Premium ($15–20)
5574,2469,2023-02-11,11:44:58,110,Pork Ramen,Asian,17.95,2,Feb,Saturday,11,6,True,Premium ($15–20)
5575,2470,2023-02-11,11:46:05,125,Spaghetti & Meatballs,Italian,17.95,2,Feb,Saturday,11,6,True,Premium ($15–20)
5576,2470,2023-02-11,11:46:05,113,Edamame,Asian,5.0,2,Feb,Saturday,11,6,True,Budget (<$10)
5577,2471,2023-02-11,11:48:07,107,Orange Chicken,Asian,16.5,2,Feb,Saturday,11,6,True,Premium ($15–20)
5578,2471,2023-02-11,11:48:07,102,Cheeseburger,American,13.95,2,Feb,Saturday,11,6,True,Mid ($10–15)
5579,2471,2023-02-11,11:48:07,102,Cheeseburger,American,13.95,2,Feb,Saturday,11,6,True,Mid ($10–15)
5580,2471,2023-02-11,11:48:07,108,Tofu Pad Thai,Asian,14.5,2,Feb,Saturday,11,6,True,Mid ($10–15)
5581,2471,2023-02-11,11:48:07,125,Spaghetti & Meatballs,Italian,17.95,2,Feb,Saturday,11,6,True,Premium ($15–20)
5582,2471,2023-02-11,11:48:07,125,Spaghetti & Meatballs,Italian,17.95,2,Feb,Saturday,11,6,True,Premium ($15–20)
5583,2471,2023-02-11,11:48:07,109,Korean Beef Bowl,Asian,17.95,2,Feb,Saturday,11,6,True,Premium ($15–20)
5584,2471,2023-02-11,11:48:07,105,Mac & Cheese,American,7.0,2,Feb,Saturday,11,6,True,Budget (<$10)
5585,2472,2023-02-11,11:53:20,108,Tofu Pad Thai,Asian,14.5,2,Feb,Saturday,11,6,True,Mid ($10–15)
5586,2473,2023-02-11,12:00:54,123,Chips & Guacamole,Mexican,9.0,2,Feb,Saturday,12,6,True,Budget (<$10)
5587,2474,2023-02-11,12:02:54,103,Hot Dog,American,9.0,2,Feb,Saturday,12,6,True,Budget (<$10)
5588,2475,2023-02-11,12:08:37,118,Steak Burrito,Mexican,14.95,2,Feb,Saturday,12,6,True,Mid ($10–15)
5589,2476,2023-02-11,12:11:27,125,Spaghetti & Meatballs,Italian,17.95,2,Feb,Saturday,12,6,True,Premium ($15–20)
5590,2476,2023-02-11,12:11:27,109,Korean Beef Bowl,Asian,17.95,2,Feb,Saturday,12,6,True,Premium ($15–20)
5591,2477,2023-02-11,12:20:06,103,Hot Dog,American,9.0,2,Feb,Saturday,12,6,True,Budget (<$10)
5592,2477,2023-02-11,12:20:06,106,French Fries,American,7.0,2,Feb,Saturday,12,6,True,Budget (<$10)
5593,2478,2023-02-11,12:27:39,113,Edamame,Asian,5.0,2,Feb,Saturday,12,6,True,Budget (<$10)
